client_id,full_name,age,birth_date,phone,email,responsible_manager,source,created_date,total_enrollments,total_attendances,first_attendance_date,last_attendance_date,attendance_days_span,lifetime_from_creation_to_last_attendance,student_status,branch,parent_info,subscribed_to_newsletter,vk,no_auto_notifications,avg_score,score_trend,academic_risk,attendance_rate,avg_lesson_attendance,attendance_trend,days_since_last_attendance,lifetime_days,age_group,has_parent,subscribed,has_vk,communication_count,avg_duration_lesson,score_volatility
795,Ученик_795,16,03.06.2009,79609072427,student795@example.com,Анна,Сайт,2024-12-24,5,5,2025-05-01,2025-07-03,61,73,Клиент,Основной,,Нет,vk.com/id123,0,4.52,-0.0031087574776894967,0,1.0,1.0,0.0,183,464,16-18,False,0,True,1,1.5,0.6723094525588643
796,Ученик_796,10,10.07.2015,79241037805,student796@example.com,Дмитрий,Соцсети,2024-06-21,5,3,,,69,70,Бывший клиент,Южный,Елена,Нет,vk.com/id123,0,2.47,-0.0176220806794055,1,0.6,0.6,0.0,511,650,10-12,True,0,True,1,1.6,1.4502873278538062
797,Ученик_797,10,20.11.2015,79644333988,student797@example.com,Дмитрий,Сайт,2024-09-18,3,3,,,88,97,Бывший клиент,Основной,Елена,Нет,vk.com/id123,0,1.0,3.897891158655339e-18,1,1.0,1.0,0.0,508,561,10-12,True,0,True,1,1.5,0.0
798,Ученик_798,13,12.11.2012,79281105036,student798@example.com,Дмитрий,Реклама,2024-12-05,7,7,,,35,46,Клиент,Основной,,Да,vk.com/id123,1,4.0,-0.02692307692307694,0,1.0,1.0,0.0,305,483,13-15,False,1,True,1,1.4285714285714286,0.9899494936611668
799,Ученик_799,15,30.11.2010,79935705308,student799@example.com,Дмитрий,Сайт,2024-04-25,9,8,2024-09-05,,36,50,Клиент,Северный,,Нет,vk.com/id123,0,3.91,-0.005873978707600899,0,0.8888888888888888,0.8888888888888888,0.0,636,707,13-15,False,0,True,1,1.4444444444444444,0.7151423434733616
800,Ученик_800,10,14.09.2015,79102305498,student800@example.com,Дмитрий,Реклама,2025-07-01,10,4,2025-02-07,,51,52,Бывший клиент,Южный,Елена,Нет,vk.com/id123,0,2.4,-0.0036563227839430047,1,0.4,0.4,0.0,176,275,10-12,True,0,True,1,1.45,0.6429100507328637
801,Ученик_801,12,17.10.2013,79541747843,student801@example.com,Дмитрий,Реклама,2024-11-13,5,5,,2025-11-01,55,59,Клиент,Южный,Елена,Да,vk.com/id123,1,1.12,-0.0025378386194929124,1,1.0,1.0,0.0,506,505,10-12,True,1,True,1,1.4,0.2683281572999748
802,Ученик_802,11,15.09.2014,79182392760,student802@example.com,Анна,Сайт,2024-07-13,7,6,,,68,71,Клиент,Южный,Елена,Да,vk.com/id123,1,3.7,0.002898550724637677,0,0.8571428571428571,0.8571428571428571,0.0,541,628,10-12,True,1,True,1,1.5,0.2828427124746191
803,Ученик_803,12,14.10.2013,79279608825,student803@example.com,Анна,Соцсети,2024-12-12,5,5,,,46,48,Клиент,Основной,,Нет,vk.com/id123,0,3.74,0.0003486572777309934,0,1.0,1.0,0.0,122,476,10-12,False,0,True,1,1.6,0.456070170039655
804,Ученик_804,14,31.01.2012,79969366248,student804@example.com,Ольга,Соцсети,2025-02-20,8,5,2025-05-03,,52,65,Клиент,Северный,Елена,Нет,,0,3.19,-0.004307127869429199,0,0.625,0.625,0.0,394,406,13-15,True,0,False,1,1.4375,0.8989411761039972
805,Ученик_805,16,22.11.2009,79819990226,student805@example.com,Ольга,Друг,2025-11-06,3,2,2025-11-11,2026-08-02,89,94,Клиент,Основной,Елена,Да,,1,4.05,0.003810267760274286,0,0.6666666666666666,0.6666666666666666,0.0,142,147,16-18,True,1,False,1,1.5,0.42031734043061636
806,Ученик_806,15,05.05.2010,79038506797,student806@example.com,Юлиана,Соцсети,2024-04-03,6,5,2024-12-04,2024-09-07,88,97,Клиент,Северный,,Да,vk.com/id123,0,2.86,0.01141550970832842,0,0.8333333333333334,0.8333333333333334,0.0,544,729,13-15,False,1,True,1,1.4166666666666667,0.8303757038376121
807,Ученик_807,12,09.04.2013,79474078155,student807@example.com,Дмитрий,Соцсети,2024-10-06,10,4,,,46,54,Бывший клиент,Северный,,Нет,vk.com/id123,0,1.68,-0.019536482199506506,1,0.4,0.4,0.0,507,543,10-12,False,0,True,1,1.65,0.9948199167018454
808,Ученик_808,15,23.06.2010,79100478487,student808@example.com,Дмитрий,Соцсети,2024-06-18,10,5,,,56,57,Бывший клиент,Основной,Елена,Да,vk.com/id123,1,2.75,-0.01097428467946395,1,0.5,0.5,0.0,541,653,13-15,True,1,True,1,1.55,0.9792854537876075
809,Ученик_809,14,04.01.2012,79447126482,student809@example.com,Ольга,Реклама,2025-10-17,10,9,,,55,66,Клиент,Основной,Елена,Да,vk.com/id123,0,3.1,-0.003836244518523967,0,0.9,0.9,0.0,32,167,13-15,True,1,True,1,1.4,0.6033241251599343
810,Ученик_810,15,25.07.2010,79633871129,student810@example.com,Ольга,Давно знаю,2025-11-27,11,10,2025-08-12,2026-01-02,55,66,Клиент,Основной,,Да,,1,1.42,-0.006590955181504758,1,0.9090909090909091,0.9090909090909091,0.0,-244,126,13-15,False,1,False,1,1.3181818181818181,0.4262237284181473
811,Ученик_811,17,18.01.2009,79674692904,student811@example.com,Юлиана,Давно знаю,2025-02-27,3,3,2025-04-03,,53,58,Бывший клиент,Северный,Елена,Нет,,0,2.47,0.006580218138738312,1,1.0,1.0,0.0,303,399,16-18,True,0,False,1,1.5,1.0838204033264307
812,Ученик_812,14,03.04.2012,79785490692,student812@example.com,Юлиана,Сайт,2025-07-11,9,2,,,71,73,Бывший клиент,Южный,Елена,Нет,,0,1.93,0.0025363728312456247,1,0.2222222222222222,0.2222222222222222,0.0,114,265,13-15,True,0,False,1,1.3333333333333333,0.2309401076758504
813,Ученик_813,11,18.06.2014,79857003791,student813@example.com,Анна,Реклама,2025-10-31,7,6,2025-05-11,2026-07-01,63,68,Клиент,Основной,Елена,Нет,,0,4.6,0.005042016806722688,0,0.8571428571428571,0.8571428571428571,0.0,111,153,10-12,True,0,False,1,1.2857142857142858,0.42426406871192857
814,Ученик_814,12,29.06.2013,79257784072,student814@example.com,Дмитрий,Друг,2025-12-29,4,3,2026-11-01,2026-03-04,82,95,Бывший клиент,Северный,,Нет,vk.com/id123,0,3.27,-0.007966441990534909,0,0.75,0.75,0.0,-152,94,10-12,False,0,True,1,1.375,0.8778762251403476
815,Ученик_815,15,21.12.2010,79129495399,student815@example.com,Дмитрий,Реклама,2025-05-01,10,4,2025-09-05,,42,50,Бывший клиент,Северный,Елена,Нет,vk.com/id123,0,1.26,-0.008674434817249275,1,0.4,0.4,0.0,116,336,13-15,True,0,True,1,1.35,0.5813776741499452
816,Ученик_816,15,28.08.2010,79525728730,student816@example.com,Анна,Сайт,2025-04-20,9,9,,,80,88,Клиент,Северный,Елена,Да,,0,3.82,-0.027283105022831072,0,1.0,1.0,0.0,118,347,13-15,True,1,False,1,1.4444444444444444,0.7529940238806679
817,Ученик_817,12,05.08.2013,79659135517,student817@example.com,Дмитрий,Сайт,2025-10-21,8,7,2025-01-11,,85,96,Клиент,Основной,,Нет,,0,3.0,0.0077972332398181235,0,0.875,0.875,0.0,141,163,10-12,False,0,False,1,1.6875,0.7571877794400362
818,Ученик_818,17,31.08.2008,79695366600,student818@example.com,Юлиана,Давно знаю,2024-05-30,5,5,,,82,83,Клиент,Южный,Елена,Нет,vk.com/id123,0,3.27,-0.005416713968310616,0,1.0,1.0,0.0,604,672,16-18,True,0,True,1,1.6,0.8846845012017939
819,Ученик_819,10,26.07.2015,79974106856,student819@example.com,Юлиана,Друг,2025-01-31,5,5,2025-03-02,,80,83,Клиент,Северный,,Нет,vk.com/id123,0,4.25,0.012328767123287664,0,1.0,1.0,0.0,121,426,10-12,False,0,True,1,1.5,0.636396103067893
820,Ученик_820,15,31.01.2011,79591625661,student820@example.com,Анна,Сайт,2025-02-01,8,7,2025-12-02,,70,81,Клиент,Основной,Елена,Нет,vk.com/id123,0,3.17,0.009809078108175244,0,0.875,0.875,0.0,181,425,13-15,True,0,True,1,1.5625,1.0873734190152675
821,Ученик_821,13,17.07.2012,79381669733,student821@example.com,Дмитрий,Давно знаю,2025-02-17,11,6,,,50,61,Бывший клиент,Северный,Елена,Нет,,0,2.1,-0.0031211852180668127,1,0.5454545454545454,0.5454545454545454,0.0,149,409,13-15,True,0,False,1,1.5,0.4472135954999579
822,Ученик_822,12,22.07.2013,79844151226,student822@example.com,Юлиана,Давно знаю,2025-09-26,9,8,2025-08-10,,75,87,Клиент,Основной,Елена,Нет,vk.com/id123,0,4.65,-0.0071574941451990285,0,0.8888888888888888,0.8888888888888888,0.0,234,188,10-12,True,0,True,1,1.6111111111111112,0.508920425999979
823,Ученик_823,13,13.03.2013,79630510203,student823@example.com,Дмитрий,Давно знаю,2024-12-28,8,8,2025-11-01,2025-01-04,80,94,Клиент,Южный,Елена,Нет,,0,3.78,-0.005884686590848995,0,1.0,1.0,0.0,182,460,13-15,True,0,False,1,1.5,0.5678908345800272
824,Ученик_824,11,27.04.2014,79083988650,student824@example.com,Ольга,Соцсети,2025-10-27,7,6,,2025-09-12,40,43,Клиент,Южный,Елена,Да,vk.com/id123,0,3.4,-0.006332595424968136,0,0.8571428571428571,0.8571428571428571,0.0,202,157,10-12,True,1,True,1,1.5714285714285714,0.49665548085837785
825,Ученик_825,10,24.11.2015,79014285707,student825@example.com,Дмитрий,Давно знаю,2025-03-20,9,6,,,67,71,Клиент,Основной,Елена,Да,,0,3.39,-0.0028037970704721193,0,0.6666666666666666,0.6666666666666666,0.0,118,378,10-12,True,1,False,1,1.5555555555555556,0.5756983337031395
826,Ученик_826,17,14.08.2008,79863976413,student826@example.com,Дмитрий,Соцсети,2025-11-10,9,5,,2026-04-01,42,55,Бывший клиент,Северный,Елена,Нет,,0,3.48,0.0017368189631050848,0,0.5555555555555556,0.5555555555555556,0.0,-213,143,16-18,True,0,False,1,1.5555555555555556,0.506951674225463
827,Ученик_827,17,27.01.2009,79224658446,student827@example.com,Анна,Давно знаю,2025-11-28,7,7,2025-08-12,2026-08-01,31,41,Клиент,Северный,,Да,vk.com/id123,0,2.95,-0.09069767441860464,1,1.0,1.0,0.0,1,125,16-18,False,1,True,1,1.6428571428571428,2.7577164466275357
828,Ученик_828,10,08.05.2015,79826481789,student828@example.com,Дмитрий,Реклама,2025-09-05,9,8,,2025-04-12,82,90,Клиент,Северный,Елена,Да,vk.com/id123,1,3.3,0.00495626822157435,0,0.8888888888888888,0.8888888888888888,0.0,113,209,10-12,True,1,True,1,1.2777777777777777,0.5999999999999998
829,Ученик_829,12,01.09.2013,79506257674,student829@example.com,Юлиана,Давно знаю,2025-11-06,7,5,2025-07-11,,45,46,Клиент,Основной,,Да,,1,2.55,-0.02607420189818811,1,0.7142857142857143,0.7142857142857143,0.0,295,147,10-12,False,1,False,1,1.4285714285714286,1.2069244660154448
830,Ученик_830,14,11.06.2011,79358468773,student830@example.com,Анна,Реклама,2024-08-26,10,7,2024-06-09,2024-03-11,58,69,Клиент,Основной,,Нет,vk.com/id123,0,3.1,0.012499999999999992,0,0.7,0.7,0.0,599,584,13-15,False,0,True,1,1.3,0.14142135623730964
831,Ученик_831,14,06.04.2011,79523445398,student831@example.com,Дмитрий,Соцсети,2025-10-18,4,2,,,32,40,Клиент,Северный,Елена,Нет,vk.com/id123,0,1.45,-0.009,1,0.5,0.5,0.0,142,166,13-15,True,0,True,1,1.125,0.6363961030678927
832,Ученик_832,11,07.06.2014,79618908388,student832@example.com,Дмитрий,Друг,2024-08-14,8,6,,2024-09-10,55,56,Клиент,Северный,,Да,vk.com/id123,1,3.05,0.020833333333333325,0,0.75,0.75,0.0,631,596,10-12,False,1,True,1,1.4375,1.0606601717798212
833,Ученик_833,13,19.11.2012,79748950428,student833@example.com,Дмитрий,Соцсети,2024-05-09,9,9,,,89,97,Клиент,Северный,,Нет,,0,4.3,-0.001288630402554464,0,1.0,1.0,0.0,512,693,13-15,False,0,False,1,1.2777777777777777,0.7788880963698618
834,Ученик_834,12,09.11.2013,79989706060,student834@example.com,Дмитрий,Реклама,2026-01-20,5,4,,2026-08-04,75,78,Клиент,Южный,Елена,Да,vk.com/id123,1,2.5,-0.013126023642663747,1,0.8,0.8,0.0,-214,72,10-12,True,1,True,1,1.7,1.2583057392117916
835,Ученик_835,16,05.05.2009,79894513638,student835@example.com,Анна,Соцсети,2025-08-03,5,5,2025-08-08,,66,71,Клиент,Южный,Елена,Нет,,0,3.22,0.03556962687738761,0,1.0,1.0,0.0,236,242,16-18,True,0,False,1,1.3,1.260819839099412
836,Ученик_836,13,03.10.2012,79716246415,student836@example.com,Анна,Соцсети,2025-01-02,8,7,2025-05-01,2025-02-03,56,59,Клиент,Северный,Елена,Нет,vk.com/id123,0,2.7,-0.0042980233147491,0,0.875,0.875,0.0,244,455,13-15,True,0,True,1,1.75,0.3391164991562633
837,Ученик_837,12,24.12.2013,79326043743,student837@example.com,Дмитрий,Реклама,2024-08-20,4,2,,2024-05-10,36,46,Бывший клиент,Основной,,Нет,,0,2.2,-0.01875991002618091,1,0.5,0.5,0.0,540,590,10-12,False,0,False,1,1.625,1.4212670403551897
838,Ученик_838,17,13.03.2009,79187598577,student838@example.com,Ольга,Давно знаю,2024-11-07,6,6,2024-08-11,,42,43,Клиент,Южный,Елена,Нет,vk.com/id123,0,1.8,-0.012510336463367572,1,1.0,1.0,0.0,568,511,16-18,True,0,True,1,1.5833333333333333,0.9380831519646858
839,Ученик_839,10,03.03.2016,79522230767,student839@example.com,Дмитрий,Сайт,2025-03-27,4,3,2025-01-04,,49,54,Клиент,Северный,,Да,vk.com/id123,0,1.27,-0.0013434477966298034,1,0.75,0.75,0.0,119,371,10-12,False,1,True,1,1.375,0.46188021535170065
840,Ученик_840,10,06.10.2015,79857905637,student840@example.com,Ольга,Давно знаю,2025-05-05,11,8,,,70,82,Клиент,Северный,Елена,Да,vk.com/id123,1,2.67,0.0025763873465114244,0,0.7272727272727273,0.7272727272727273,0.0,299,332,10-12,True,1,True,1,1.3181818181818181,0.7089898917944221
841,Ученик_841,14,09.02.2012,79676378019,student841@example.com,Юлиана,Давно знаю,2026-02-16,3,2,,,85,96,Клиент,Основной,Елена,Да,vk.com/id123,0,4.12,0.012613933996857014,0,0.6666666666666666,0.6666666666666666,0.0,-31,45,13-15,True,1,True,1,1.5,0.7574078601827859
842,Ученик_842,12,02.10.2013,79165673777,student842@example.com,Ольга,Реклама,2025-10-23,4,3,,2025-01-12,38,39,Клиент,Южный,Елена,Нет,vk.com/id123,0,2.97,0.004674014765519399,0,0.75,0.75,0.0,234,161,10-12,True,0,True,1,1.375,0.39475730941090037
843,Ученик_843,10,25.01.2016,79263406114,student843@example.com,Анна,Давно знаю,2024-12-13,9,8,,2025-08-03,84,85,Клиент,Северный,Елена,Нет,vk.com/id123,0,3.93,-0.0037697401935812163,0,0.8888888888888888,0.8888888888888888,0.0,122,475,10-12,True,0,True,1,1.3888888888888888,1.1448435118681797
844,Ученик_844,11,21.07.2014,79675856484,student844@example.com,Юлиана,Реклама,2025-02-19,6,5,,,53,56,Бывший клиент,Южный,,Нет,,0,3.35,1.0999999999999992,0,0.8333333333333334,0.8333333333333334,0.0,303,407,10-12,False,0,False,1,1.6666666666666667,0.7778174593052025
845,Ученик_845,10,08.07.2015,79985716534,student845@example.com,Анна,Соцсети,2025-07-08,4,4,,,74,79,Клиент,Северный,,Нет,,0,2.54,-0.045564886900018385,1,1.0,1.0,0.0,146,268,10-12,False,0,False,1,1.5,1.9359752064528097
846,Ученик_846,13,15.07.2012,79363250759,student846@example.com,Юлиана,Сайт,2026-02-20,5,2,,,66,67,Клиент,Северный,Елена,Да,vk.com/id123,0,2.26,0.005212827901282487,1,0.4,0.4,0.0,-154,41,13-15,True,1,True,1,1.8,0.9180725150319787
847,Ученик_847,11,11.01.2015,79678183455,student847@example.com,Юлиана,Соцсети,2024-12-14,4,4,,2025-12-02,49,60,Клиент,Южный,Елена,Да,vk.com/id123,0,5.0,1.0093616803760057e-18,0,1.0,1.0,0.0,244,474,10-12,True,1,True,1,1.625,0.0
848,Ученик_848,10,13.07.2015,79976279198,student848@example.com,Дмитрий,Сайт,2025-03-10,7,6,,2025-12-06,83,94,Бывший клиент,Северный,Елена,Нет,,0,2.32,-0.016345547852705485,1,0.8571428571428571,0.8571428571428571,0.0,210,388,10-12,True,0,False,1,1.4285714285714286,0.9364827814754524
849,Ученик_849,17,14.11.2008,79953031508,student849@example.com,Анна,Друг,2025-05-04,5,3,2025-07-05,2025-04-07,58,61,Клиент,Южный,Елена,Нет,vk.com/id123,0,1.34,-0.014889688913505027,1,0.6,0.6,0.0,179,333,16-18,True,0,True,1,1.3,0.5272570530585627
850,Ученик_850,12,24.05.2013,79945939364,student850@example.com,Ольга,Соцсети,2025-08-01,8,6,2025-08-08,,51,58,Клиент,Северный,Елена,Нет,vk.com/id123,0,4.01,0.006082453694483179,0,0.75,0.75,0.0,114,244,10-12,True,0,True,1,1.5,0.7733661733585443
851,Ученик_851,10,04.07.2015,79099664255,student851@example.com,Дмитрий,Сайт,2024-10-03,8,6,,,62,75,Клиент,Южный,Елена,Да,,0,1.32,-0.010406107058968979,1,0.75,0.75,0.0,538,546,10-12,True,1,False,1,1.5625,0.7277820186475251
852,Ученик_852,13,13.07.2012,79893599071,student852@example.com,Анна,Сайт,2024-07-09,11,10,,,55,67,Клиент,Северный,,Нет,vk.com/id123,0,2.48,0.01581455011911304,1,0.9090909090909091,0.9090909090909091,0.0,479,632,13-15,False,0,True,1,1.3181818181818181,1.147606204235582
853,Ученик_853,12,21.07.2013,79132943217,student853@example.com,Юлиана,Давно знаю,2025-12-29,9,9,2026-10-01,,45,57,Клиент,Основной,Елена,Нет,,0,4.5,-0.00027643064985451,0,1.0,1.0,0.0,-244,94,10-12,True,0,False,1,1.4444444444444444,0.6196773353931869
854,Ученик_854,10,01.02.2016,79253507570,student854@example.com,Ольга,Соцсети,2025-09-14,3,2,,,42,47,Бывший клиент,Южный,Елена,Да,,1,2.8,0.005706214689265535,0,0.6666666666666666,0.6666666666666666,0.0,266,200,10-12,True,1,False,1,1.5,0.6976149845485451
855,Ученик_855,11,20.06.2014,79767028521,student855@example.com,Анна,Друг,2025-07-10,5,4,,,75,82,Клиент,Северный,Елена,Нет,vk.com/id123,0,3.27,0.011840796019900497,0,0.8,0.8,0.0,298,266,10-12,True,0,True,1,1.5,0.9712534856222308
856,Ученик_856,12,30.11.2013,79105213639,student856@example.com,Ольга,Давно знаю,2024-08-18,7,4,,,87,91,Клиент,Основной,Елена,Да,,1,2.87,0.002431487454755865,0,0.5714285714285714,0.5714285714285714,0.0,722,592,10-12,True,1,False,1,1.5714285714285714,0.8240434570140212
857,Ученик_857,12,07.09.2013,79479065046,student857@example.com,Юлиана,Давно знаю,2025-03-12,6,6,,2025-01-06,67,81,Клиент,Основной,,Да,,0,4.15,0.0030864691753402793,0,1.0,1.0,0.0,272,386,10-12,False,1,False,1,1.5833333333333333,0.8215838362577491
858,Ученик_858,12,10.07.2013,79472532253,student858@example.com,Дмитрий,Соцсети,2025-04-01,7,3,2025-12-04,,33,44,Клиент,Южный,Елена,Нет,,0,2.75,-0.0032477106937761975,0,0.42857142857142855,0.42857142857142855,0.0,179,366,10-12,True,0,False,1,1.4285714285714286,0.575325994545701
859,Ученик_859,15,30.07.2010,79138926282,student859@example.com,Анна,Соцсети,2024-08-02,3,1,2024-07-08,2024-08-09,32,37,Клиент,Южный,,Да,,1,2.68,-0.01042763237684042,1,0.3333333333333333,0.3333333333333333,0.0,571,608,13-15,False,1,False,1,1.6666666666666667,0.8539125638299665
860,Ученик_860,10,09.07.2015,79989664999,student860@example.com,Анна,Давно знаю,2024-04-19,11,10,,,35,42,Клиент,Основной,Елена,Да,vk.com/id123,1,4.49,0.0012146013010091987,0,0.9090909090909091,0.9090909090909091,0.0,604,713,10-12,True,1,True,1,1.5909090909090908,0.5520524474738834
861,Ученик_861,10,08.09.2015,79561328067,student861@example.com,Юлиана,Давно знаю,2025-03-16,9,6,,2025-04-05,41,49,Бывший клиент,Основной,Елена,Нет,vk.com/id123,0,3.94,0.002974913597902507,0,0.6666666666666666,0.6666666666666666,0.0,149,382,10-12,True,0,True,1,1.5555555555555556,0.556348640264187
862,Ученик_862,13,31.10.2012,79841590785,student862@example.com,Ольга,Сайт,2026-01-27,9,7,2026-07-02,2026-11-03,32,43,Клиент,Южный,,Да,vk.com/id123,0,1.53,-0.012569174988868396,1,0.7777777777777778,0.7777777777777778,0.0,-153,65,13-15,False,1,True,1,1.7222222222222223,0.9237604307034013
863,Ученик_863,16,01.11.2009,79131348586,student863@example.com,Анна,Сайт,2024-11-19,7,6,,,65,70,Клиент,Южный,,Нет,vk.com/id123,0,4.17,-0.005653039073806078,0,0.8571428571428571,0.8571428571428571,0.0,213,499,16-18,False,0,True,1,1.7142857142857142,0.4179314138308661
864,Ученик_864,13,14.03.2013,79838967476,student864@example.com,Дмитрий,Соцсети,2025-07-23,7,5,2025-06-08,,76,90,Клиент,Северный,Елена,Нет,,0,3.75,-0.0007089443527240947,0,0.7142857142857143,0.7142857142857143,0.0,236,253,13-15,True,0,False,1,1.5,0.3696845502136473
865,Ученик_865,12,30.05.2013,79716422822,student865@example.com,Анна,Реклама,2025-01-18,3,2,,2025-11-04,80,83,Клиент,Северный,Елена,Нет,,0,4.72,0.008271559179639208,0,0.6666666666666666,0.6666666666666666,0.0,243,439,10-12,True,0,False,1,1.5,0.4381780460041328
866,Ученик_866,11,21.10.2014,79580888371,student866@example.com,Дмитрий,Давно знаю,2025-12-08,3,2,,2026-01-02,41,55,Клиент,Основной,Елена,Нет,,0,1.13,-0.0037947510560210535,1,0.6666666666666666,0.6666666666666666,0.0,-152,115,10-12,True,0,False,1,1.5,0.32659863237109044
867,Ученик_867,14,23.08.2011,79691397593,student867@example.com,Юлиана,Сайт,2024-06-26,4,4,2024-06-07,,42,52,Клиент,Южный,Елена,Да,,0,3.22,-0.004633419653050433,0,1.0,1.0,0.0,481,645,13-15,True,1,False,1,1.5,0.511859355682789
868,Ученик_868,16,25.05.2009,79129153072,student868@example.com,Юлиана,Друг,2024-06-20,10,8,,,87,92,Клиент,Южный,Елена,Да,,0,2.35,-0.021111212480613067,1,0.8,0.8,0.0,541,651,16-18,True,1,False,1,1.6,1.6051998837112673
869,Ученик_869,10,03.01.2016,79866424854,student869@example.com,Ольга,Давно знаю,2024-08-06,11,9,,,66,78,Бывший клиент,Южный,Елена,Да,,0,2.33,-0.0039728001773901445,1,0.8181818181818182,0.8181818181818182,0.0,478,604,10-12,True,1,False,1,1.4090909090909092,0.7004760286167305
870,Ученик_870,15,13.09.2010,79193818994,student870@example.com,Юлиана,Друг,2024-07-28,6,5,2024-03-08,2024-05-09,33,39,Бывший клиент,Северный,Елена,Да,,1,2.4,-0.007903838659392053,1,0.8333333333333334,0.8333333333333334,0.0,540,613,13-15,True,1,False,1,1.75,0.6041522986797286
871,Ученик_871,14,10.07.2011,79306394085,student871@example.com,Дмитрий,Сайт,2024-05-31,7,4,2024-03-06,,87,90,Клиент,Основной,,Да,vk.com/id123,0,3.0,-0.0252471053374753,1,0.5714285714285714,0.5714285714285714,0.0,572,671,13-15,False,1,True,1,1.5714285714285714,1.7435595774162693
872,Ученик_872,13,19.02.2013,79194838874,student872@example.com,Ольга,Реклама,2024-05-21,5,5,,2024-06-08,70,77,Клиент,Основной,Елена,Да,vk.com/id123,1,1.18,-0.008100351786706162,1,1.0,1.0,0.0,573,681,13-15,True,1,True,1,1.4,0.35
873,Ученик_873,10,04.11.2015,79276954836,student873@example.com,Юлиана,Соцсети,2024-06-10,9,4,,,36,39,Клиент,Северный,Елена,Нет,,0,4.16,0.0019260457252076632,0,0.4444444444444444,0.4444444444444444,0.0,510,661,10-12,True,0,False,1,1.7222222222222223,0.6347102826149446
874,Ученик_874,13,03.02.2013,79123567680,student874@example.com,Анна,Давно знаю,2025-03-21,4,2,,2025-11-05,49,51,Клиент,Северный,,Да,,1,2.8,0.003586271113332471,0,0.5,0.5,0.0,210,377,13-15,False,1,False,1,1.5,0.6228964600958975
875,Ученик_875,14,12.08.2011,79981115588,student875@example.com,Дмитрий,Друг,2024-09-06,7,7,,,38,51,Клиент,Основной,,Да,,0,3.25,0.006382978723404242,0,1.0,1.0,0.0,722,573,13-15,False,1,False,1,1.2142857142857142,0.21213203435596414
876,Ученик_876,13,09.06.2012,79478869802,student876@example.com,Анна,Давно знаю,2025-08-20,11,10,,2025-07-10,39,48,Клиент,Основной,Елена,Да,,1,2.3,-0.02033898305084746,1,0.9090909090909091,0.9090909090909091,0.0,144,225,13-15,True,1,False,1,1.5,0.8485281374238571
877,Ученик_877,10,23.07.2015,79978707870,student877@example.com,Анна,Реклама,2024-07-28,11,9,2024-08-08,,71,82,Клиент,Южный,Елена,Да,vk.com/id123,1,3.54,-0.0033002529675034,0,0.8181818181818182,0.8181818181818182,0.0,480,613,10-12,True,1,True,1,1.5909090909090908,0.5349677337844556
878,Ученик_878,14,05.04.2012,79989786718,student878@example.com,Ольга,Соцсети,2025-07-01,5,4,2025-04-07,,58,61,Клиент,Северный,Елена,Да,vk.com/id123,0,3.72,0.006521097668928887,0,0.8,0.8,0.0,207,275,13-15,True,1,True,1,1.7,0.8584870412533903
879,Ученик_879,15,29.11.2010,79173319432,student879@example.com,Ольга,Соцсети,2024-10-03,9,9,,2024-03-12,51,61,Клиент,Южный,Елена,Да,,0,2.15,-0.03538461538461538,1,1.0,1.0,0.0,477,546,13-15,True,1,False,1,1.6666666666666667,1.6263455967290592
880,Ученик_880,10,29.02.2016,79943045210,student880@example.com,Юлиана,Сайт,2025-12-18,11,9,,,30,42,Клиент,Северный,Елена,Да,vk.com/id123,1,2.6,-0.0013778597619958249,0,0.8181818181818182,0.8181818181818182,0.0,-215,105,10-12,True,1,True,1,1.4545454545454546,0.33911649915626335
881,Ученик_881,15,22.07.2010,79264063487,student881@example.com,Ольга,Сайт,2025-07-03,6,3,,,68,78,Клиент,Южный,Елена,Нет,,0,2.09,-0.014717173497130196,1,0.5,0.5,0.0,206,273,13-15,True,0,False,1,1.6666666666666667,1.0558228567150387
882,Ученик_882,10,13.10.2015,79981419612,student882@example.com,Дмитрий,Реклама,2024-11-28,5,4,2024-05-12,,54,61,Клиент,Южный,Елена,Нет,vk.com/id123,0,4.2,-0.00783203896274846,0,0.8,0.8,0.0,275,490,10-12,True,0,True,1,1.3,0.6480740698407859
883,Ученик_883,16,05.04.2010,79596775664,student883@example.com,Дмитрий,Друг,2024-04-12,9,9,,,55,68,Клиент,Южный,,Да,vk.com/id123,1,2.1,-0.016923076923076926,1,1.0,1.0,0.0,513,720,16-18,False,1,True,1,1.5,1.5556349186104046
884,Ученик_884,14,17.09.2011,79721818558,student884@example.com,Юлиана,Друг,2024-04-11,8,7,,,87,100,Клиент,Основной,Елена,Да,vk.com/id123,1,4.34,-0.015580382350568689,0,0.875,0.875,0.0,666,721,13-15,True,1,True,1,1.6875,0.7956129712366437
885,Ученик_885,10,25.09.2015,79397800553,student885@example.com,Ольга,Друг,2024-07-24,6,2,,,87,92,Бывший клиент,Основной,Елена,Да,vk.com/id123,1,3.1,-0.009602649006622483,0,0.3333333333333333,0.3333333333333333,0.0,663,617,10-12,True,1,True,1,1.5,0.9539392014169457
886,Ученик_886,12,13.12.2013,79096600815,student886@example.com,Ольга,Давно знаю,2026-02-17,11,11,,2026-07-05,77,79,Клиент,Южный,Елена,Нет,vk.com/id123,0,3.33,0.04381067961165052,0,1.0,1.0,0.0,-123,44,10-12,True,0,True,1,1.7727272727272727,1.2342339054382414
